run_id,seed,learning_rate,epoch,loss_before_update,total_gradient_norm,analytical_gradient_w1_00,numerical_gradient_w1_00,absolute_gradient_check_difference,final_probability_x00,final_probability_x01,final_probability_x10,final_probability_x11,final_prediction_pattern
xor-moderate,2,0.10,484,0.137402738,0.074244783,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,485,0.136852385,0.074009156,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,486,0.136305517,0.073774610,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,487,0.135762109,0.073541140,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,488,0.135222134,0.073308743,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,489,0.134685565,0.073077414,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,490,0.134152376,0.072847150,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,491,0.133622540,0.072617946,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,492,0.133096032,0.072389798,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,493,0.132572826,0.072162703,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,494,0.132052896,0.071936655,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,495,0.131536218,0.071711650,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,496,0.131022765,0.071487686,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,497,0.130512513,0.071264756,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,498,0.130005437,0.071042857,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,499,0.129501513,0.070821985,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,500,0.129000717,0.070602135,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,501,0.128503023,0.070383304,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,502,0.128008409,0.070165486,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,503,0.127516850,0.069948677,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,504,0.127028324,0.069732874,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,505,0.126542805,0.069518071,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,506,0.126060273,0.069304264,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,507,0.125580702,0.069091449,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,508,0.125104071,0.068879622,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,509,0.124630357,0.068668778,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,510,0.124159538,0.068458912,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,511,0.123691591,0.068250021,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,512,0.123226494,0.068042099,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,513,0.122764226,0.067835143,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,514,0.122304764,0.067629148,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,515,0.121848087,0.067424110,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,516,0.121394175,0.067220024,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,517,0.120943004,0.067016885,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,518,0.120494556,0.066814689,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,519,0.120048808,0.066613433,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,520,0.119605740,0.066413110,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,521,0.119165333,0.066213718,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,522,0.118727564,0.066015251,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,523,0.118292415,0.065817705,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,524,0.117859865,0.065621076,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,525,0.117429895,0.065425359,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,526,0.117002485,0.065230550,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,527,0.116577615,0.065036644,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,528,0.116155266,0.064843637,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,529,0.115735420,0.064651525,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,530,0.115318056,0.064460302,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,531,0.114903157,0.064269966,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,532,0.114490703,0.064080510,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,533,0.114080676,0.063891932,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,534,0.113673058,0.063704226,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,535,0.113267830,0.063517389,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,536,0.112864975,0.063331415,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,537,0.112464475,0.063146301,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,538,0.112066311,0.062962042,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,539,0.111670467,0.062778634,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,540,0.111276924,0.062596073,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,541,0.110885667,0.062414353,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,542,0.110496676,0.062233472,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,543,0.110109936,0.062053424,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,544,0.109725429,0.061874206,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,545,0.109343140,0.061695813,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,546,0.108963050,0.061518240,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,547,0.108585145,0.061341484,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,548,0.108209407,0.061165541,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,549,0.107835820,0.060990406,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,550,0.107464369,0.060816075,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,551,0.107095037,0.060642543,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,552,0.106727810,0.060469807,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,553,0.106362670,0.060297863,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,554,0.105999603,0.060126706,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,555,0.105638593,0.059956332,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,556,0.105279625,0.059786737,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,557,0.104922685,0.059617917,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,558,0.104567756,0.059449868,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,559,0.104214825,0.059282586,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,560,0.103863876,0.059116067,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,561,0.103514895,0.058950306,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,562,0.103167868,0.058785300,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,563,0.102822780,0.058621045,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,564,0.102479617,0.058457537,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,565,0.102138364,0.058294771,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,566,0.101799009,0.058132744,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,567,0.101461536,0.057971451,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,568,0.101125933,0.057810890,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,569,0.100792185,0.057651056,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,570,0.100460279,0.057491944,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,571,0.100130202,0.057333552,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,572,0.099801941,0.057175876,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,573,0.099475482,0.057018910,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,574,0.099150812,0.056862653,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,575,0.098827918,0.056707099,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,576,0.098506788,0.056552245,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,577,0.098187408,0.056398088,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,578,0.097869766,0.056244623,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,579,0.097553850,0.056091847,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,580,0.097239648,0.055939756,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,581,0.096927145,0.055788347,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,582,0.096616332,0.055637615,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,583,0.096307195,0.055487557,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,584,0.095999723,0.055338169,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,585,0.095693903,0.055189449,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,586,0.095389724,0.055041391,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,587,0.095087175,0.054893993,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,588,0.094786243,0.054747250,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,589,0.094486916,0.054601160,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,590,0.094189185,0.054455719,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,591,0.093893037,0.054310923,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,592,0.093598461,0.054166769,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,593,0.093305446,0.054023253,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,594,0.093013981,0.053880372,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,595,0.092724054,0.053738122,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,596,0.092435657,0.053596500,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,597,0.092148776,0.053455502,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,598,0.091863402,0.053315126,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,599,0.091579525,0.053175367,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,600,0.091297133,0.053036222,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,601,0.091016216,0.052897689,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,602,0.090736765,0.052759763,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,603,0.090458768,0.052622441,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,604,0.090182215,0.052485720,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,605,0.089907098,0.052349597,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,606,0.089633404,0.052214069,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,607,0.089361126,0.052079131,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,608,0.089090252,0.051944782,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,609,0.088820774,0.051811017,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,610,0.088552681,0.051677833,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,611,0.088285964,0.051545229,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,612,0.088020613,0.051413199,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,613,0.087756619,0.051281741,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,614,0.087493973,0.051150853,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,615,0.087232666,0.051020530,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,616,0.086972687,0.050890770,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,617,0.086714029,0.050761569,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,618,0.086456682,0.050632925,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,619,0.086200637,0.050504835,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,620,0.085945886,0.050377295,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,621,0.085692418,0.050250303,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,622,0.085440227,0.050123855,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,623,0.085189302,0.049997949,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,624,0.084939636,0.049872581,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,625,0.084691220,0.049747750,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,626,0.084444046,0.049623450,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,627,0.084198104,0.049499681,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,628,0.083953388,0.049376439,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,629,0.083709887,0.049253721,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,630,0.083467596,0.049131524,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,631,0.083226504,0.049009845,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,632,0.082986604,0.048888682,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,633,0.082747889,0.048768032,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,634,0.082510350,0.048647891,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,635,0.082273979,0.048528258,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,636,0.082038769,0.048409130,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,637,0.081804712,0.048290503,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,638,0.081571800,0.048172375,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,639,0.081340026,0.048054743,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,640,0.081109382,0.047937605,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,641,0.080879860,0.047820957,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,642,0.080651453,0.047704798,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,643,0.080424154,0.047589125,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,644,0.080197956,0.047473934,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,645,0.079972851,0.047359224,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,646,0.079748832,0.047244991,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,647,0.079525892,0.047131234,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,648,0.079304024,0.047017949,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,649,0.079083220,0.046905134,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,650,0.078863475,0.046792787,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,651,0.078644780,0.046680904,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,652,0.078427129,0.046569484,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,653,0.078210516,0.046458524,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,654,0.077994934,0.046348021,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,655,0.077780375,0.046237974,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,656,0.077566833,0.046128379,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,657,0.077354302,0.046019234,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,658,0.077142775,0.045910536,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,659,0.076932246,0.045802284,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,660,0.076722708,0.045694475,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
xor-moderate,2,0.10,661,0.076514155,0.045587106,-0.012622612849,-0.012622612849,0.000000000000768,0.019117691,0.941292681,0.940866313,0.075168907,0110
